"2025-10-31 at 10:44"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2025-10-31	10:44:51	3.36279e3	5.14935e1	9.15727e1	2.2688612e-1	1.2053773e1	7.5602083e-1	
2025-10-31	10:44:52	3.35310e3	5.14968e1	9.16192e1	2.2658317e-1	1.2048738e1	7.5452895e-1	
2025-10-31	10:44:52	3.35310e3	5.14968e1	9.16192e1	2.2658317e-1	1.2048738e1	7.5452895e-1	
2025-10-31	10:44:53	3.37060e3	5.14968e1	9.16167e1	2.2712774e-1	1.2048738e1	7.6371197e-1	
2025-10-31	10:44:53	3.36498e3	5.15001e1	9.15780e1	2.2695188e-1	1.2062165e1	7.5716519e-1	
2025-10-31	10:44:54	3.36644e3	5.15001e1	9.15709e1	2.2699747e-1	1.2037827e1	7.7326307e-1	
2025-10-31	10:44:54	3.35768e3	5.14968e1	9.14690e1	2.2672567e-1	1.2058808e1	7.6789407e-1	
2025-10-31	10:44:55	3.34409e3	5.14968e1	9.15189e1	2.2630181e-1	1.2056291e1	7.5533981e-1	
2025-10-31	10:44:55	3.34409e3	5.14968e1	9.15189e1	2.2630181e-1	1.2056291e1	7.5533981e-1	
2025-10-31	10:44:56	3.35166e3	5.14968e1	9.15985e1	2.2653808e-1	1.2017685e1	7.6648564e-1	
2025-10-31	10:44:56	3.36475e3	5.14935e1	9.15307e1	2.2694692e-1	1.2060487e1	7.6445174e-1	
2025-10-31	10:44:57	3.34893e3	5.14935e1	9.15649e1	2.2645416e-1	1.2046220e1	7.7153391e-1	
2025-10-31	10:44:57	3.34557e3	5.14968e1	9.14830e1	2.2634809e-1	1.2042863e1	7.6662497e-1	
2025-10-31	10:44:58	3.33720e3	5.14968e1	9.15194e1	2.2608621e-1	1.2047898e1	7.5709466e-1	
2025-10-31	10:44:58	3.33720e3	5.14968e1	9.15194e1	2.2608621e-1	1.2047898e1	7.5709466e-1	
2025-10-31	10:44:59	3.34014e3	5.14968e1	9.15744e1	2.2617838e-1	1.2041184e1	7.6598072e-1	
2025-10-31	10:44:59	3.34904e3	5.14968e1	9.15569e1	2.2645654e-1	1.2054612e1	7.6012945e-1	
2025-10-31	10:45:00	3.34616e3	5.14968e1	9.15327e1	2.2636632e-1	1.2052934e1	7.7331876e-1	
2025-10-31	10:45:00	3.34616e3	5.14968e1	9.15327e1	2.2636632e-1	1.2052934e1	7.7331876e-1	
2025-10-31	10:45:01	3.33308e3	5.14935e1	9.14862e1	2.2595827e-1	1.2033631e1	7.6644511e-1	
2025-10-31	10:45:01	3.33308e3	5.14935e1	9.14862e1	2.2595827e-1	1.2033631e1	7.6644511e-1	
2025-10-31	10:45:02	3.33074e3	5.14935e1	9.15057e1	2.2588469e-1	1.2063004e1	7.7017812e-1	
2025-10-31	10:45:32	5.37780e3	5.14968e1	9.13932e1	2.7721378e-1	1.2039506e1	7.4359512e-1	
2025-10-31	10:45:32	4.73328e3	5.14935e1	9.14887e1	2.6339020e-1	1.2046220e1	7.4380683e-1	
2025-10-31	10:45:33	3.85658e3	5.14935e1	9.14414e1	2.4136314e-1	1.2026916e1	7.5462250e-1	
2025-10-31	10:45:33	3.71111e3	5.14935e1	9.14037e1	2.3727374e-1	1.2016006e1	7.6349229e-1	
2025-10-31	10:45:34	3.71111e3	5.14935e1	9.14037e1	2.3727374e-1	1.2016006e1	7.6349229e-1	
2025-10-31	10:45:34	3.78402e3	5.14935e1	9.13932e1	2.3934056e-1	1.2051255e1	7.5963540e-1	
2025-10-31	10:45:35	3.80128e3	5.14935e1	9.14515e1	2.3982496e-1	1.2026916e1	7.5080633e-1	
2025-10-31	10:45:35	3.46605e3	5.14935e1	9.15372e1	2.3005778e-1	1.2017685e1	7.6249399e-1	
2025-10-31	10:45:36	3.44884e3	5.14935e1	9.14242e1	2.2953495e-1	1.2056291e1	7.6501598e-1	
2025-10-31	10:45:36	3.46687e3	5.14902e1	9.14489e1	2.3008372e-1	1.2016006e1	7.5664048e-1	
2025-10-31	10:45:37	3.49536e3	5.14935e1	9.15005e1	2.3094360e-1	1.2010971e1	7.5722131e-1	
2025-10-31	10:45:37	3.49536e3	5.14935e1	9.15005e1	2.3094360e-1	1.2010971e1	7.5722131e-1	
2025-10-31	10:45:38	3.48677e3	5.14902e1	9.14895e1	2.3068561e-1	1.2021042e1	7.6486210e-1	
2025-10-31	10:45:38	3.46977e3	5.14968e1	9.14585e1	2.3016948e-1	1.1995865e1	7.6795001e-1	
2025-10-31	10:45:39	3.46425e3	5.14935e1	9.13949e1	2.3000311e-1	1.2044541e1	7.6745724e-1	
2025-10-31	10:45:39	3.46577e3	5.14968e1	9.14417e1	2.3004815e-1	1.2037827e1	7.5757274e-1	
2025-10-31	10:45:40	3.48799e3	5.14935e1	9.14914e1	2.3072154e-1	1.1993347e1	7.6540098e-1	
2025-10-31	10:45:40	3.48799e3	5.14935e1	9.14914e1	2.3072154e-1	1.1993347e1	7.6540098e-1	
2025-10-31	10:45:41	3.50796e3	5.14935e1	9.14540e1	2.3132243e-1	1.2044541e1	7.6281709e-1	
2025-10-31	10:45:41	3.51281e3	5.14935e1	9.15212e1	2.3146777e-1	1.1980758e1	7.6040959e-1	
2025-10-31	10:45:42	3.51458e3	5.14935e1	9.14637e1	2.3152089e-1	1.2046220e1	7.7163038e-1	
2025-10-31	10:45:42	3.50772e3	5.14968e1	9.14219e1	2.3131415e-1	1.2040345e1	7.6407213e-1	
2025-10-31	10:45:43	3.49564e3	5.15001e1	9.14520e1	2.3094978e-1	1.2020202e1	7.6447110e-1	
2025-10-31	10:45:43	3.49564e3	5.15001e1	9.14520e1	2.3094978e-1	1.2020202e1	7.6447110e-1	
2025-10-31	10:45:44	3.50123e3	5.15001e1	9.14515e1	2.3111798e-1	1.2031114e1	7.6568737e-1	
2025-10-31	10:45:44	3.50955e3	5.14935e1	9.14662e1	2.3137023e-1	1.2004257e1	7.7016711e-1	
2025-10-31	10:45:45	3.50114e3	5.14935e1	9.13969e1	2.3111741e-1	1.2043702e1	7.6979618e-1	
2025-10-31	10:45:45	3.50114e3	5.14935e1	9.13969e1	2.3111741e-1	1.2043702e1	7.6979618e-1	
2025-10-31	10:45:46	3.50152e3	5.14968e1	9.15120e1	2.3112783e-1	1.2019363e1	7.6136894e-1	
2025-10-31	10:45:46	3.50152e3	5.14968e1	9.15120e1	2.3112783e-1	1.2019363e1	7.6136894e-1	
2025-10-31	10:45:47	3.51974e3	5.14935e1	9.14737e1	2.3167548e-1	1.2035310e1	7.6314043e-1	
2025-10-31	10:45:47	3.51106e3	5.14935e1	9.14922e1	2.3141531e-1	1.2000900e1	7.6340918e-1	
2025-10-31	10:45:48	3.50447e3	5.14935e1	9.14430e1	2.3121764e-1	1.2047059e1	7.6692333e-1	
2025-10-31	10:45:48	3.49611e3	5.14935e1	9.14537e1	2.3096618e-1	1.2036988e1	7.6018719e-1	
2025-10-31	10:45:49	3.49571e3	5.14902e1	9.14974e1	2.3095529e-1	1.1997543e1	7.5849485e-1	
2025-10-31	10:45:49	3.49571e3	5.14902e1	9.14974e1	2.3095529e-1	1.1997543e1	7.5849485e-1	
2025-10-31	10:45:50	3.50586e3	5.14902e1	9.14962e1	2.3126039e-1	1.2032792e1	7.6490535e-1	
2025-10-31	10:45:50	3.49688e3	5.14968e1	9.14352e1	2.3098814e-1	1.2003418e1	7.7167983e-1	
2025-10-31	10:45:51	3.49113e3	5.14968e1	9.13805e1	2.3081514e-1	1.2031953e1	7.6796917e-1	
2025-10-31	10:45:51	3.48301e3	5.14935e1	9.14422e1	2.3057115e-1	1.2038667e1	7.5569286e-1	
2025-10-31	10:45:52	3.49391e3	5.14968e1	9.15052e1	2.3089883e-1	1.1991668e1	7.6745743e-1	
2025-10-31	10:45:52	3.49391e3	5.14968e1	9.15052e1	2.3089883e-1	1.1991668e1	7.6745743e-1	
2025-10-31	10:45:53	3.50379e3	5.14968e1	9.14299e1	2.3119609e-1	1.2039506e1	7.6344232e-1	
2025-10-31	10:45:53	3.49217e3	5.15001e1	9.15147e1	2.3084530e-1	1.1993347e1	7.6837749e-1	
2025-10-31	10:45:54	3.49263e3	5.15001e1	9.14219e1	2.3085904e-1	1.2046220e1	7.6554913e-1	
2025-10-31	10:45:54	3.46969e3	5.14968e1	9.14697e1	2.3016722e-1	1.2022720e1	7.5629067e-1	
2025-10-31	10:45:55	3.47283e3	5.14935e1	9.15382e1	2.3026318e-1	1.2047898e1	7.4973444e-1	
2025-10-31	10:45:55	3.47283e3	5.14935e1	9.15382e1	2.3026318e-1	1.2047898e1	7.4973444e-1	
2025-10-31	10:45:56	3.49016e3	5.14968e1	9.15792e1	2.3078587e-1	1.1993347e1	7.6261730e-1	
2025-10-31	10:45:56	3.48619e3	5.14935e1	9.15352e1	2.3066706e-1	1.2053773e1	7.4967436e-1	
2025-10-31	10:45:57	3.48619e3	5.14935e1	9.15352e1	2.3066706e-1	1.2053773e1	7.4967436e-1	
2025-10-31	10:45:57	3.48781e3	5.15001e1	9.16604e1	2.3071398e-1	1.2041184e1	7.3980097e-1	
2025-10-31	10:45:58	3.49017e3	5.15002e1	9.17112e1	2.3078515e-1	1.2005096e1	7.3219213e-1	
2025-10-31	10:45:58	3.49017e3	5.15002e1	9.17112e1	2.3078515e-1	1.2005096e1	7.3219213e-1	
2025-10-31	10:45:59	3.48759e3	5.14968e1	9.17724e1	2.3070833e-1	1.2010132e1	7.3453445e-1	
2025-10-31	10:45:59	3.47399e3	5.14902e1	9.17255e1	2.3029956e-1	1.2029434e1	7.3358483e-1	
2025-10-31	10:46:00	3.46872e3	5.14968e1	9.17442e1	2.3013780e-1	1.2004257e1	7.4350337e-1	
2025-10-31	10:46:00	3.48082e3	5.15001e1	9.16627e1	2.3050289e-1	1.2020202e1	7.5566158e-1	
2025-10-31	10:46:01	3.47234e3	5.15001e1	9.15537e1	2.3024616e-1	1.2046220e1	7.5714530e-1	
2025-10-31	10:46:01	3.47234e3	5.15001e1	9.15537e1	2.3024616e-1	1.2046220e1	7.5714530e-1	
2025-10-31	10:46:02	3.44974e3	5.15001e1	9.15474e1	2.2955992e-1	1.2047898e1	7.4911427e-1	
2025-10-31	10:46:02	3.48254e3	5.15001e1	9.16744e1	2.3055484e-1	1.2042024e1	7.4489684e-1	
2025-10-31	10:46:03	3.48898e3	5.14968e1	9.16402e1	2.3075006e-1	1.2032792e1	7.4616956e-1	
2025-10-31	10:46:03	3.47522e3	5.14968e1	9.16502e1	2.3033442e-1	1.2048738e1	7.4052991e-1	
2025-10-31	10:46:04	3.46924e3	5.14968e1	9.17080e1	2.3015360e-1	1.2019363e1	7.3532395e-1	
2025-10-31	10:46:04	3.46924e3	5.14968e1	9.17080e1	2.3015360e-1	1.2019363e1	7.3532395e-1	
2025-10-31	10:46:05	3.47760e3	5.14902e1	9.17634e1	2.3040857e-1	1.2017685e1	7.2836661e-1	
2025-10-31	10:46:05	3.48295e3	5.15001e1	9.18074e1	2.3056707e-1	1.2014328e1	7.3990769e-1	
2025-10-31	10:46:06	3.48358e3	5.14968e1	9.16757e1	2.3058729e-1	1.2026916e1	7.5816459e-1	
2025-10-31	10:46:06	3.48358e3	5.14968e1	9.16757e1	2.3058729e-1	1.2026916e1	7.5816459e-1	
2025-10-31	10:46:07	3.44586e3	5.14935e1	9.15500e1	2.2944388e-1	1.2026077e1	7.4914050e-1	
2025-10-31	10:46:07	3.44586e3	5.14935e1	9.15500e1	2.2944388e-1	1.2026077e1	7.4914050e-1	
2025-10-31	10:46:08	3.45497e3	5.14935e1	9.16190e1	2.2972121e-1	1.2023559e1	7.4325351e-1	
2025-10-31	10:46:08	3.48229e3	5.14968e1	9.16699e1	2.3054840e-1	1.2030273e1	7.4615807e-1	
2025-10-31	10:46:09	3.48617e3	5.14902e1	9.16187e1	2.3066773e-1	1.2025238e1	7.5394048e-1	
2025-10-31	10:46:09	3.47266e3	5.14935e1	9.15317e1	2.3025822e-1	1.2021042e1	7.6360201e-1	
2025-10-31	10:46:10	3.44723e3	5.14968e1	9.14859e1	2.2948458e-1	1.2043702e1	7.6083130e-1	
2025-10-31	10:46:10	3.44723e3	5.14968e1	9.14859e1	2.2948458e-1	1.2043702e1	7.6083130e-1	
2025-10-31	10:46:11	3.44182e3	5.15001e1	9.15052e1	2.2931880e-1	1.2033631e1	7.5393724e-1	
2025-10-31	10:46:11	3.47736e3	5.14968e1	9.15740e1	2.3039922e-1	1.1988311e1	7.6544837e-1	
2025-10-31	10:46:12	3.47206e3	5.14935e1	9.14274e1	2.3024008e-1	1.2054612e1	7.6688141e-1	
2025-10-31	10:46:12	3.44572e3	5.15001e1	9.14529e1	2.2943756e-1	1.2036988e1	7.5696091e-1	
2025-10-31	10:46:13	3.44572e3	5.15001e1	9.14529e1	2.2943756e-1	1.2036988e1	7.5696091e-1	
2025-10-31	10:46:13	3.44771e3	5.15001e1	9.14972e1	2.2949836e-1	1.1979080e1	7.6019806e-1	
2025-10-31	10:46:14	3.45720e3	5.14968e1	9.14747e1	2.2978816e-1	1.2037827e1	7.6368494e-1	
2025-10-31	10:46:14	3.45618e3	5.15001e1	9.14712e1	2.2975587e-1	1.1999221e1	7.6763558e-1	
2025-10-31	10:46:15	3.45618e3	5.15001e1	9.14712e1	2.2975587e-1	1.1999221e1	7.6763558e-1	
2025-10-31	10:46:15	3.44895e3	5.14968e1	9.14007e1	2.2953715e-1	1.2047898e1	7.6699361e-1	
2025-10-31	10:46:16	3.45010e3	5.14935e1	9.14999e1	2.2957317e-1	1.2008453e1	7.5550260e-1	
2025-10-31	10:46:16	3.45010e3	5.14935e1	9.14999e1	2.2957317e-1	1.2008453e1	7.5550260e-1	
2025-10-31	10:46:17	3.45584e3	5.14968e1	9.15005e1	2.2974662e-1	1.2018524e1	7.6528015e-1	
2025-10-31	10:46:17	3.44648e3	5.14935e1	9.14655e1	2.2946290e-1	1.2029434e1	7.5861549e-1	
2025-10-31	10:46:18	3.44648e3	5.14935e1	9.14655e1	2.2946290e-1	1.2029434e1	7.5861549e-1	
2025-10-31	10:46:18	3.44455e3	5.14902e1	9.13772e1	2.2940516e-1	1.1982437e1	7.6546277e-1	
2025-10-31	10:46:19	3.44455e3	5.14902e1	9.13772e1	2.2940516e-1	1.1982437e1	7.6546277e-1	
2025-10-31	10:46:19	3.43775e3	5.14935e1	9.14267e1	2.2919673e-1	1.1817104e1	7.5830788e-1	
2025-10-31	10:46:20	3.44509e3	5.14902e1	9.14579e1	2.2942156e-1	1.1818783e1	7.6480336e-1	
2025-10-31	10:46:20	3.44820e3	5.15001e1	9.14352e1	2.2951312e-1	1.1899350e1	7.5947289e-1	
2025-10-31	10:46:21	3.44820e3	5.15001e1	9.14352e1	2.2951312e-1	1.1899350e1	7.5947289e-1	
2025-10-31	10:46:21	3.44275e3	5.15001e1	9.14385e1	2.2934689e-1	1.1894315e1	7.7242116e-1	
2025-10-31	10:46:22	3.42803e3	5.14968e1	9.13994e1	2.2889826e-1	1.1901029e1	7.5918951e-1	
2025-10-31	10:46:22	3.42803e3	5.14968e1	9.13994e1	2.2889826e-1	1.1901029e1	7.5918951e-1	
2025-10-31	10:46:23	3.43423e3	5.14968e1	9.14507e1	2.2908809e-1	1.1895154e1	7.6571426e-1	
2025-10-31	10:46:23	3.43688e3	5.14935e1	9.14327e1	2.2917003e-1	1.1886762e1	7.6433706e-1	
2025-10-31	10:46:23	3.42830e3	5.14935e1	9.13939e1	2.2890775e-1	1.1960616e1	7.7313985e-1	
2025-10-31	10:46:24	3.42830e3	5.14935e1	9.13939e1	2.2890775e-1	1.1960616e1	7.7313985e-1	
2025-10-31	10:46:25	3.41382e3	5.14902e1	9.13912e1	2.2846474e-1	1.1916136e1	7.7096786e-1	
2025-10-31	10:46:25	3.41382e3	5.14902e1	9.13912e1	2.2846474e-1	1.1916136e1	7.7096786e-1	
2025-10-31	10:46:26	3.42758e3	5.14902e1	9.13742e1	2.2888681e-1	1.1976562e1	7.6530861e-1	
2025-10-31	10:46:26	3.43433e3	5.15001e1	9.14592e1	2.2909007e-1	1.1979080e1	7.6767406e-1	
2025-10-31	10:46:27	3.42755e3	5.14935e1	9.14137e1	2.2888467e-1	1.1994186e1	7.5958623e-1	
2025-10-31	10:46:27	3.41508e3	5.14902e1	9.14897e1	2.2850341e-1	1.2009292e1	7.5095252e-1	
2025-10-31	10:46:28	3.41901e3	5.14968e1	9.15749e1	2.2862191e-1	1.1999221e1	7.4134945e-1	
2025-10-31	10:46:28	3.41901e3	5.14968e1	9.15749e1	2.2862191e-1	1.1999221e1	7.4134945e-1	
2025-10-31	10:46:29	3.43336e3	5.15001e1	9.16604e1	2.2906017e-1	1.1981598e1	7.3762388e-1	
2025-10-31	10:46:29	3.43566e3	5.14968e1	9.16957e1	2.2913155e-1	1.1991668e1	7.2678842e-1	
